code_insee,population,superficie,densite
65446,549,6.27,87.5598086124402
65447,1164,14.32,81.28491620111731
65448,87,5.63,15.452930728241563
65449,87,4.67,18.629550321199144
65450,39,34.96,1.1155606407322654
65451,749,10.19,73.50343473994113
65452,1001,11.2,89.375
65453,75,2.79,26.881720430107528
65454,105,4.39,23.917995444191344
65455,436,7.72,56.476683937823836
65456,285,8.54,33.37236533957846
65457,83,1.59,52.20125786163522
65458,33,2.45,13.46938775510204
65459,103,3.48,29.597701149425287
65460,4831,31.86,151.63214061519147
65461,101,4.96,20.362903225806452
65462,242,16.01,15.115552779512804
65463,84,3.14,26.751592356687897
65464,500,5.82,85.91065292096219
65465,317,5.38,58.92193308550186
65466,82,2.89,28.37370242214533
65467,97,9.39,10.33013844515442
65468,43,4.93,8.72210953346856
65469,21,6.24,3.3653846153846154
65470,146,3.37,43.323442136498514
65471,213,6.42,33.177570093457945
65472,74,3.17,23.34384858044164
65473,382,20.46,18.67057673509286
65474,113,5.25,21.523809523809526
65475,60,3.71,16.172506738544474
65476,66,3.09,21.359223300970875
65477,106,1.12,94.64285714285714
65478,33,6.52,5.061349693251534
65479,352,4.16,84.61538461538461
65481,157,45.84,3.4249563699825476
65482,440,5.68,77.46478873239437
66001,70,17.1,4.093567251461988
66002,3654,5.34,684.2696629213483
66003,3581,29.43,121.6785592932382
66004,546,43.2,12.638888888888888
66005,557,87.87,6.33890975304427
66006,166,7.84,21.1734693877551
66007,127,14.08,9.019886363636363
66008,10593,58.67,180.5522413499233
66009,2784,28.82,96.59958362248439
66010,35,29.68,1.179245283018868
66011,4453,11.95,372.63598326359835
66012,3388,7.9,428.86075949367086
66013,118,17.89,6.595863610955841
66014,2669,18.91,141.14225277630882
66015,1289,10.53,122.41215574548909
66016,4761,42.43,112.20834315342918
66017,5894,11.65,505.92274678111585
66018,68,15.63,4.350607805502239
66019,213,20.52,10.380116959064328
66020,816,17.61,46.33730834752981
66021,7625,5.7,1337.719298245614
66022,58,23.22,2.497846683893196
66023,957,10.63,90.02822201317026
66024,5313,14.42,368.4466019417476
66025,1203,7.85,153.2484076433121
66026,1580,7.83,201.78799489144316
66027,695,3.26,213.19018404907976
66028,10368,10.42,995.0095969289828
66029,134,28.11,4.766986837424405
66030,216,23.77,9.087084560370215
66032,59,13.22,4.462934947049924
66033,459,12.72,36.08490566037736
66034,111,5.26,21.102661596958175
66035,41,17.04,2.4061032863849765
66036,22,10.95,2.0091324200913245
66037,12653,22.39,565.1183564091112
66038,6490,8.56,758.1775700934579
66039,131,14.0,9.357142857142858
66040,41,6.99,5.86552217453505
66041,958,13.38,71.59940209267563
66042,276,15.16,18.20580474934037
66043,139,29.83,4.659738518270198
66044,289,19.28,14.989626556016596
66045,761,8.02,94.88778054862843
66046,593,36.45,16.26886145404664
66047,18,6.5,2.769230769230769
66048,1301,8.18,159.04645476772617
66049,7753,37.86,204.78077126254624
66050,4550,19.34,235.26370217166493
66051,270,8.7,31.034482758620694
66052,359,2.78,129.13669064748203
66053,2400,13.02,184.33179723502306
66054,60,19.12,3.1380753138075312
66055,777,7.25,107.17241379310344
66056,1040,4.14,251.20772946859904
66057,530,11.02,48.094373865698735
66058,2012,11.9,169.07563025210084
66059,2444,5.43,450.0920810313076
66060,240,47.02,5.1042109740535935
66061,91,16.86,5.397390272835113
66062,171,24.77,6.903512313282197
66063,232,8.91,26.038159371492704
66064,422,4.47,94.40715883668905
66065,9402,21.29,441.61578205730393
66066,637,30.52,20.871559633027523
66067,683,25.92,26.350308641975307
66068,111,15.21,7.297830374753452
66069,3489,26.77,130.33246171087038
66070,183,6.03,30.34825870646766
66071,2046,20.83,98.22371579452714
66072,479,9.24,51.83982683982684
66073,135,26.08,5.17638036809816
66074,377,20.08,18.774900398406377
66075,144,20.36,7.072691552062868
66076,63,6.61,9.531013615733736
66077,88,18.76,4.6908315565031975
66078,197,8.4,23.452380952380953
66079,200,8.43,23.72479240806643
66080,119,64.35,1.8492618492618493
66081,124,15.57,7.964033397559409
66082,500,46.88,10.665529010238908
66083,41,4.43,9.255079006772009
66084,1313,9.39,139.82960596379127
66085,442,9.69,45.6140350877193
66086,22,18.72,1.1752136752136753
66088,5519,31.67,174.26586675086833
66089,349,3.38,103.25443786982248
66090,43,10.11,4.253214638971316
66091,56,23.83,2.3499790180444817
66092,91,5.2,17.5
66093,2192,20.51,106.8746952705997
66094,3210,3.31,969.7885196374622
66095,450,12.63,35.62945368171021
66096,1043,13.94,74.8206599713056
66097,139,15.67,8.870453095086152
66098,218,23.09,9.441316587267215
66099,320,8.34,38.36930455635492
66100,166,28.44,5.836849507735583
66101,2141,6.88,311.1918604651163
66102,31,32.15,0.9642301710730949
66103,574,4.8,119.58333333333334
66104,979,5.71,171.4535901926445
66105,277,18.88,14.671610169491526
66106,2665,42.1,63.301662707838474
66107,789,34.63,22.78371354317066
66108,4261,19.12,222.85564853556485
66109,246,12.96,18.98148148148148
66111,153,15.9,9.622641509433961
66112,251,11.1,22.61261261261261
66113,177,21.98,8.05277525022748
66114,1630,6.02,270.7641196013289
66115,1250,17.06,73.27080890973036
66116,197,21.95,8.974943052391799
66117,144,0.39,369.2307692307692
66118,333,10.98,30.327868852459016
66119,316,71.93,4.393160016682886
66120,76,5.6,13.571428571428573
66121,1314,8.81,149.14869466515322
66122,59,30.91,1.9087673891944354
66123,153,37.0,4.135135135135135
66124,1791,29.6,60.50675675675675
66125,347,28.95,11.986183074265977
66126,334,18.53,18.024824608742577
66127,1189,50.53,23.530575895507617
66128,25,16.03,1.5595757953836555
66129,1700,8.49,200.23557126030624
66130,1366,17.13,79.74314068884998
66132,415,11.5,36.08695652173913
66133,3092,10.41,297.02209414024975
66134,998,13.47,74.090571640683
66136,118032,68.07,1733.9797267518732
66137,551,4.27,129.03981264637002
66138,1585,7.96,199.12060301507537
66139,39,6.85,5.693430656934307
66140,3906,15.62,250.0640204865557
66141,10334,13.18,784.0667678300456
66142,54,14.24,3.792134831460674
66143,90,6.16,14.61038961038961
66144,5316,8.3,640.4819277108434
66145,2833,13.78,205.5878084179971
66146,115,65.19,1.7640742445160302
66147,106,49.42,2.1448806151355724
66148,3995,14.77,270.4807041299932
66149,6081,10.87,559.4296228150874
66150,1155,145.09,7.960576194086429
66151,78,8.01,9.737827715355806
66152,105,13.51,7.772020725388601
66153,47,21.68,2.1678966789667897
66154,61,19.46,3.134635149023638
66155,80,50.86,1.5729453401494298
66156,91,19.21,4.737116085372202
66157,23,9.97,2.3069207622868606
66158,156,13.72,11.370262390670554
66159,62,10.45,5.933014354066986
66160,1252,27.56,45.42815674891147
66161,1354,12.82,105.61622464898596
66162,678,3.6,188.33333333333334
66164,9020,28.76,313.6300417246175
66165,636,18.11,35.11871893981226
66166,397,14.88,26.68010752688172
66167,1175,11.35,103.52422907488987
66168,3411,9.73,350.56526207605344
66169,109,6.6,16.515151515151516
66170,162,4.74,34.177215189873415
66171,11048,15.8,699.2405063291139
66172,11642,11.67,997.6006855184233
66173,1205,6.11,197.2176759410802
66174,2907,10.79,269.4161260426321
66175,2837,9.9,286.5656565656566
66176,3209,14.65,219.0443686006826
66177,1558,2.89,539.1003460207612
66178,2264,10.62,213.18267419962336
66179,1036,45.08,22.98136645962733
66180,10053,12.39,811.3801452784503
66181,122,8.88,13.738738738738737
66182,4800,10.29,466.47230320699714
66183,64,15.36,4.166666666666667
66184,51,10.72,4.757462686567164
66185,353,8.64,40.85648148148148
66186,2784,10.33,269.50629235237176
66187,1779,43.9,40.523917995444194
66188,262,12.81,20.452771272443403
66189,5617,6.12,917.8104575163399
66190,3616,71.28,50.729517396184065
66191,23,22.27,1.0327795240233497
66192,94,8.43,11.150652431791222
66193,225,16.91,13.305736250739207
66194,227,23.04,9.852430555555555
66195,7868,10.35,760.1932367149759
66196,3395,34.54,98.29183555298205
66197,36,4.81,7.484407484407485
66198,492,29.99,16.4054684894965
66199,103,10.02,10.279441117764472
66201,45,8.16,5.514705882352941
66202,193,7.8,24.743589743589745
66203,58,6.19,9.36995153473344
66204,328,14.5,22.620689655172413
66205,854,53.47,15.971572844585749
66206,96,25.18,3.812549642573471
66207,760,7.32,103.82513661202185
66208,2170,4.83,449.27536231884056
66209,35,20.41,1.7148456638902498
66210,8057,19.9,404.8743718592965
66211,180,9.91,18.163471241170534
66212,3854,17.14,224.85414235705952
66213,7255,8.04,902.3631840796021
66214,1125,11.21,100.35682426404995
66215,161,17.24,9.338747099767982
66216,76,8.96,8.482142857142856
66217,2222,17.01,130.62904174015284
66218,353,6.79,51.98821796759941
66219,47,14.4,3.263888888888889
66220,36,26.03,1.3830195927775644
66221,34,27.63,1.2305465074194717
66222,1447,16.76,86.33651551312649
66223,209,4.46,46.860986547085204
66224,3285,7.21,455.61719833564496
66225,1815,11.55,157.14285714285714
66226,1356,6.0,226.0
66227,4124,11.41,361.4373356704645
66228,1373,4.38,313.47031963470323
66230,2146,7.74,277.2609819121447
66231,558,32.12,17.372353673723538
66232,25,12.96,1.9290123456790123
66233,173,11.07,15.627822944896115
66234,68,12.9,5.271317829457364
67001,2437,6.03,404.14593698175787
67002,396,3.4,116.47058823529412
67003,451,10.83,41.64358264081256
67004,1530,15.96,95.86466165413533
67005,851,5.72,148.7762237762238
67006,221,2.71,81.54981549815498
67008,1398,10.19,137.19332679097155
67009,377,16.22,23.242909987669545
67010,1763,23.69,74.41958632334318
67011,989,11.25,87.91111111111111
67012,649,4.32,150.23148148148147
67013,272,6.02,45.182724252491695
67016,788,1.83,430.60109289617486
67017,296,7.53,39.309428950863214
67018,675,10.18,66.30648330058939
67019,1193,9.44,126.3771186440678
67020,827,9.92,83.36693548387098
67021,7174,20.61,348.083454633673
67022,225,1.78,126.40449438202246
67023,984,6.74,145.9940652818991
67025,1924,15.23,126.32961260669731
67026,170,7.34,23.160762942779293
67027,170,10.34,16.44100580270793
67028,5820,7.79,747.1116816431322
67029,352,7.72,45.59585492227979
67030,725,4.24,170.99056603773585
67031,1451,5.53,262.3869801084991
67032,203,2.76,73.55072463768117
67033,606,3.39,178.76106194690266
67034,2462,17.88,137.6957494407159
67035,467,3.09,151.1326860841424
67036,308,4.06,75.86206896551725
67037,361,2.24,161.16071428571428
67038,301,2.13,141.31455399061034
67039,539,2.56,210.546875
67040,1044,6.62,157.70392749244712
67043,17520,4.41,3972.7891156462583
67044,256,2.39,107.11297071129707
67045,3338,12.33,270.7218167072182
67046,12606,17.25,730.7826086956521
67047,157,3.37,46.58753709198813
67048,459,2.54,180.70866141732284
67049,1303,9.96,130.82329317269074
67050,32,2.65,12.075471698113208
67051,310,3.07,100.9771986970684
67052,2430,23.39,103.89055151774262
67053,323,3.81,84.7769028871391
67054,552,4.35,126.89655172413794
67055,1381,11.94,115.66164154103853
67056,780,5.91,131.97969543147207
67057,172,3.29,52.27963525835866
67058,387,3.98,97.23618090452261
67059,382,15.02,25.432756324900133
67060,628,2.83,221.90812720848055
67061,3736,25.59,145.99452911293474
67062,333,4.29,77.62237762237763
67063,650,11.73,55.413469735720376
67065,1343,5.06,265.4150197628459
67066,2609,23.07,113.0905938448201
67067,10061,29.54,340.5890318212593
67068,282,2.3,122.60869565217392
67069,505,4.4,114.77272727272727
67070,277,6.34,43.69085173501578
67071,470,6.76,69.52662721893492
67072,660,15.19,43.449637919684
67073,4206,14.57,288.67536032944406
67074,640,10.59,60.434372049102926
67075,444,7.15,62.09790209790209
67076,473,8.18,57.8239608801956
67077,578,15.75,36.698412698412696
67078,278,3.39,82.00589970501474
67079,179,2.55,70.19607843137256
67080,1811,7.46,242.76139410187668
67081,788,5.35,147.28971962616822
67082,1224,7.45,164.29530201342283
67083,763,30.5,25.016393442622952
67084,2228,28.83,77.28061047519945
67085,705,4.47,157.71812080536913
67086,448,3.87,115.76227390180878
67087,1441,7.63,188.85976408912188
67088,349,10.02,34.830339321357286
67089,2595,10.77,240.94707520891365
67090,672,7.03,95.59032716927453
67091,340,10.11,33.63006923837784
67092,633,2.95,214.57627118644066
67093,347,3.61,96.1218836565097
67094,251,1.51,166.2251655629139
67095,1598,8.81,181.38479001135073
67096,322,1.91,168.58638743455498
67097,1210,4.95,244.44444444444443
67098,1515,4.98,304.2168674698795
67099,280,6.23,44.9438202247191
67100,354,3.76,94.14893617021278
67101,2605,11.53,225.93235039028622
67102,308,1.79,172.06703910614524
67103,1039,17.2,60.406976744186046
67104,602,7.13,84.43197755960729
67105,1429,4.49,318.26280623608017
67106,5254,15.73,334.0114431023522
67107,656,6.21,105.63607085346216
67108,1723,7.38,233.46883468834687
67109,666,4.02,165.6716417910448
67110,1097,5.3,206.9811320754717
67111,422,4.76,88.65546218487395
67112,2848,8.6,331.16279069767444
67113,426,4.14,102.89855072463769
67115,2287,13.66,167.42313323572475
67116,542,7.39,73.34235453315291
67117,430,12.43,34.593724859211584
67118,7143,5.34,1337.6404494382023
67119,1378,7.46,184.71849865951742
67120,526,2.3,228.69565217391306
67121,802,9.61,83.45473465140479
67122,1335,31.52,42.35406091370558
67123,486,3.74,129.94652406417111
67124,2485,8.17,304.16156670746636
67125,2255,21.9,102.96803652968038
67126,299,10.46,28.585086042065008
67127,1443,6.51,221.65898617511522
67128,1887,6.59,286.34294385432474
67129,595,10.94,54.38756855575868
67130,10739,36.22,296.49364991717283
67131,5645,11.83,477.1766694843618
67132,963,3.97,242.56926952141058
67133,466,14.05,33.16725978647687
67134,185,3.49,53.00859598853868
67135,759,6.34,119.71608832807571
67136,275,4.69,58.63539445628997
67137,5777,6.25,924.32
67138,580,4.95,117.17171717171716
67139,483,1.7,284.11764705882354
67140,772,4.9,157.55102040816325
67141,594,5.05,117.62376237623762
67142,288,12.31,23.39561332250203
67143,636,7.87,80.81321473951715
67144,342,2.05,166.82926829268294
67145,270,3.52,76.70454545454545
67146,613,12.03,50.955943474646716
67147,495,5.75,86.08695652173913
67148,161,1.64,98.17073170731707
67149,421,2.86,147.2027972027972
67150,1458,5.81,250.94664371772808
67151,5164,17.38,297.12313003452243
67152,7603,21.95,346.37813211845105
67153,392,5.05,77.62376237623762
67154,3452,16.42,210.23142509135198
67155,1266,4.89,258.8957055214724
67156,2631,11.27,233.4516415261757
67159,204,3.77,54.11140583554376
67160,1057,13.14,80.441400304414
67161,376,1.25,300.8
67162,356,5.11,69.66731898238747
67163,543,6.58,82.52279635258358
67164,834,3.3,252.72727272727275
67165,376,39.52,9.51417004048583
67166,253,2.24,112.94642857142856
67167,1226,14.63,83.80041011619959
67168,1650,9.27,177.99352750809064
67169,2879,12.23,235.40474243663124
67172,2266,4.62,490.4761904761905
67173,1238,4.19,295.4653937947494
67174,1148,5.74,200.0
67176,3758,17.55,214.13105413105413
67177,635,6.3,100.7936507936508
67178,283,1.65,171.51515151515153
67179,653,20.32,32.13582677165354
67180,35448,182.59,194.13987622542308
67181,274,2.4,114.16666666666667
67182,1696,4.11,412.65206812652065
67183,882,14.42,61.16504854368932
67184,1901,18.91,100.5288207297726
67185,678,4.15,163.3734939759036
67186,437,1.76,248.29545454545453
67187,557,5.92,94.08783783783784
67188,703,5.47,128.51919561243145
67189,949,3.99,237.84461152882204
67190,197,2.15,91.62790697674419
67191,1840,21.73,84.67556373676945
67192,946,8.6,110.0
67194,4666,14.38,324.4784422809457
67195,616,5.21,118.23416506717851
67196,2638,19.91,132.49623304871923
67197,1527,11.84,128.96959459459458
67198,113,3.28,34.451219512195124
67199,80,2.98,26.845637583892618
67200,1000,4.52,221.23893805309737
67201,302,10.73,28.14538676607642
67202,4045,15.76,256.66243654822335
67203,396,2.13,185.9154929577465
67204,11446,3.42,3346.783625730994
67205,4586,16.56,276.9323671497585
67206,1137,9.45,120.31746031746033
67208,543,3.43,158.3090379008746
67209,273,2.76,98.91304347826087
67210,504,20.84,24.18426103646833
67212,3821,6.91,552.9667149059334
67213,624,5.49,113.66120218579235
67214,997,4.63,215.33477321814254
67215,499,4.4,113.4090909090909
67216,2658,12.55,211.79282868525894
67217,376,3.09,121.68284789644014
67218,27087,22.21,1219.585772174696
67220,343,5.37,63.87337057728119
67221,348,4.46,78.02690582959642
67222,4029,18.05,223.21329639889197
67223,1202,6.24,192.6282051282051
67225,113,2.1,53.80952380952381
67226,2098,6.71,312.66766020864384
67227,231,1.18,195.76271186440678
67228,787,4.06,193.84236453201973
67229,197,3.54,55.64971751412429
67230,2463,3.72,662.0967741935483
67231,212,2.24,94.64285714285714
67232,204,2.39,85.35564853556485
67233,1197,9.43,126.93531283138918
67234,1501,18.87,79.54425013248542
67235,438,7.26,60.3305785123967
67236,545,3.18,171.38364779874212
67237,2503,6.9,362.75362318840575
67238,641,5.97,107.37018425460637
67239,1670,18.78,88.92438764643236
67240,712,2.3,309.5652173913044
67241,147,6.35,23.1496062992126
67242,535,4.89,109.40695296523518
67244,154,2.5,61.6
67245,199,2.36,84.3220338983051
67246,1274,11.77,108.24129141886152
67247,986,3.33,296.09609609609606
67248,1728,6.37,271.27158555729983
67249,231,1.48,156.0810810810811
67250,787,3.93,200.25445292620864
67252,1076,3.58,300.5586592178771
67253,644,4.59,140.3050108932462
67254,917,7.2,127.36111111111111
67255,482,8.18,58.924205378973106
67256,3459,6.58,525.6838905775076
67257,703,10.43,67.40172579098754
67258,191,2.13,89.67136150234742
67259,912,13.09,69.67150496562262
67260,319,1.69,188.75739644970415
67261,2341,11.25,208.0888888888889
67263,1551,48.89,31.724278993659233
67264,828,10.39,79.69201154956689
67265,547,12.12,45.132013201320134
67266,688,5.58,123.29749103942652
67267,19797,5.69,3479.2618629173985
67268,2666,4.96,537.5
67269,303,4.21,71.97149643705463
67270,381,3.29,115.80547112462006
67271,652,2.73,238.82783882783883
67272,393,4.63,84.88120950323975
67273,516,10.41,49.56772334293948
67274,240,7.85,30.573248407643312
67275,812,7.82,103.83631713554986
67276,1893,28.58,66.23512946116166
67277,757,11.79,64.20695504664971
67278,543,9.02,60.19955654101996
67279,234,2.74,85.40145985401459
67280,795,4.87,163.24435318275152
67281,4234,33.36,126.91846522781775
67282,4230,14.59,289.92460589444823
67283,2712,14.07,192.7505330490405
67285,1475,7.14,206.5826330532213
67286,1494,12.82,116.53666146645865
67287,575,5.21,110.36468330134358
67288,329,1.82,180.76923076923077
67289,634,4.27,148.47775175644028
67290,925,3.76,246.01063829787236
67291,3376,6.96,485.0574712643678
67292,672,8.49,79.15194346289752
67293,681,5.45,124.95412844036697
67295,605,3.83,157.9634464751958
67296,2107,1.72,1225.0
67298,566,2.64,214.39393939393938
67299,896,12.47,71.8524458700882
67300,9352,10.85,861.9354838709678
67301,2241,8.16,274.63235294117646
67302,2013,4.72,426.48305084745766
67303,680,6.87,98.98107714701601
67304,588,4.62,127.27272727272727
67305,1945,10.3,188.83495145631068
67306,641,8.38,76.49164677804295
67307,450,4.0,112.5
67308,811,5.92,136.99324324324326
67309,4911,4.09,1200.7334963325184
67310,1154,11.73,98.38022165387893
67311,2198,12.67,173.48066298342542
67312,469,2.21,212.21719457013575
67313,6083,8.01,759.4257178526842
67314,530,7.29,72.70233196159123
67315,670,7.34,91.28065395095368
67317,658,11.42,57.61821366024518
67319,395,3.05,129.5081967213115
67320,619,5.48,112.95620437956204
67321,326,9.19,35.47334058759522
67322,1107,31.89,34.71307619943556
67324,4369,31.4,139.14012738853503
67325,1395,6.63,210.40723981900453
67326,1669,3.06,545.4248366013072
67327,955,11.22,85.11586452762923
67328,883,4.39,201.13895216400914
67329,1267,11.33,111.8270079435128
67330,916,6.88,133.13953488372093
67331,1365,6.24,218.75
67333,292,4.19,69.68973747016706
67334,115,8.3,13.855421686746986
67335,932,6.32,147.46835443037975
67336,1739,11.0,158.0909090909091
67337,455,4.0,113.75
67338,1371,7.99,171.58948685857322
67339,4192,28.11,149.12842404838136
67340,1508,21.15,71.30023640661939
67341,404,2.36,171.18644067796612
67342,1763,25.22,69.90483743061063
67343,5459,3.79,1440.3693931398416
67344,315,3.03,103.96039603960396
67345,3650,14.25,256.140350877193
67346,552,5.32,103.75939849624059
67347,1713,14.46,118.46473029045643
67348,12015,25.74,466.7832167832168
67349,524,5.0,104.8
67350,2438,7.56,322.4867724867725
67351,1673,17.11,97.77907656341321
67352,397,5.16,76.93798449612403
67353,232,9.18,25.272331154684096
67354,523,1.54,339.6103896103896
67355,1125,14.63,76.8967874231032
67356,2506,14.22,176.23066104078762
67358,805,15.92,50.56532663316583
67359,1309,8.39,156.01907032181168
67360,1086,12.12,89.60396039603961
67361,501,2.96,169.25675675675677
67362,603,6.32,95.41139240506328
67363,811,5.11,158.70841487279841
67364,924,9.72,95.06172839506172
67365,12985,7.11,1826.3009845288325
67366,795,3.13,253.99361022364218
67367,1311,3.28,399.69512195121956
67368,1552,28.89,53.721010730356525
67369,255,5.09,50.09823182711199
67370,665,8.88,74.88738738738738
67371,623,19.57,31.834440470107307
67372,5012,9.01,556.2708102108768
67373,322,2.23,144.39461883408072
67375,1304,4.81,271.1018711018711
67377,999,22.84,43.73905429071804
67378,4475,16.64,268.93028846153845
67379,898,7.57,118.62615587846763
67380,204,4.3,47.44186046511628
67381,361,4.91,73.5234215885947
67382,772,3.07,251.4657980456026
67383,197,1.65,119.3939393939394
67384,309,14.68,21.049046321525886
67385,241,8.72,27.63761467889908
67386,208,4.89,42.535787321063395
67387,300,4.95,60.6060606060606
67388,5416,17.64,307.0294784580499
67389,4389,7.61,576.7411300919842
67391,450,18.63,24.154589371980677
67392,846,19.21,44.03956272774597
67394,276,3.26,84.66257668711657
67395,398,4.4,90.45454545454545
67396,202,2.32,87.06896551724138
67397,2651,17.35,152.79538904899135
67398,364,3.63,100.27548209366391
67400,1119,10.02,111.67664670658684
67401,309,6.07,50.90609555189456
67403,459,3.66,125.40983606557377
67404,910,12.13,75.02061005770815
67405,2283,9.75,234.15384615384616
67406,351,3.34,105.08982035928145
67407,1598,2.95,541.6949152542372
67408,1192,11.42,104.3782837127846
67409,1014,6.88,147.38372093023256
67410,652,5.5,118.54545454545455
67411,5312,29.55,179.76311336717427
67412,1019,6.15,165.6910569105691
67413,505,7.69,65.66970091027308
67414,1529,3.88,394.07216494845363
67415,471,7.99,58.94868585732165
67416,468,3.24,144.44444444444443
67417,296,2.39,123.84937238493723
67418,1953,10.91,179.01008249312557
67420,1241,11.55,107.44588744588744
67421,824,9.88,83.40080971659918
67422,588,7.8,75.38461538461539
67423,597,6.49,91.98767334360555
67424,250,2.39,104.60251046025104
67425,535,6.39,83.7245696400626
67426,364,3.97,91.68765743073047
67427,338,1.4,241.42857142857144
67428,498,1.89,263.4920634920635
67429,617,3.21,192.21183800623052
67430,752,7.3,103.01369863013699
67432,586,8.91,65.76879910213243
67433,1389,6.35,218.74015748031496
67434,2791,15.39,181.35152696556204
67435,831,16.73,49.67124925283921
67436,497,12.84,38.70716510903427
67437,11303,26.01,434.56362937331795
67438,810,3.96,204.54545454545456
67440,557,4.49,124.05345211581292
67441,335,5.21,64.29942418426104
67442,1243,3.22,386.02484472049684
67443,853,4.62,184.63203463203462
67444,118,2.32,50.862068965517246
67445,3185,18.08,176.16150442477877
67446,424,7.53,56.308100929614874
67447,33993,7.63,4455.176933158585
67448,2132,11.42,186.69001751313485
67449,2271,6.49,349.92295839753467
67450,715,0.63,1134.920634920635
67451,1383,9.12,151.6447368421053
67452,1783,10.82,164.78743068391867
67453,620,10.37,59.78784956605593
67454,386,5.06,76.28458498023716
67455,694,5.47,126.87385740402195
67456,438,4.19,104.53460620525058
67458,4983,9.91,502.82542885973766
67459,747,4.96,150.6048387096774
67460,1754,9.14,191.90371991247264
67461,329,2.58,127.51937984496124
67462,19279,44.4,434.2117117117117
67463,3150,21.0,150.0
67464,945,10.12,93.37944664031622
67465,2319,9.18,252.61437908496734
67466,507,8.1,62.592592592592595
67467,381,6.2,61.45161290322581
67468,619,6.96,88.9367816091954
67470,97,2.79,34.76702508960573
67471,8057,4.51,1786.4745011086475
67472,4796,13.24,362.2356495468278
67473,956,3.55,269.29577464788736
67474,3169,15.15,209.17491749174917
67475,234,13.58,17.23122238586156
67476,749,3.93,190.5852417302799
67477,614,9.86,62.27180527383368
67478,1934,12.73,151.92458758837392
67479,602,5.47,110.05484460694699
67480,1806,23.2,77.8448275862069
67481,1081,13.61,79.42689199118296
67482,290576,78.26,3712.956810631229
67483,224,4.12,54.36893203883495
67484,484,3.32,145.7831325301205
67485,1662,7.14,232.7731092436975
67486,1837,15.69,117.08094327597196
67487,1715,10.46,163.95793499043975
67488,184,5.25,35.04761904761905
67489,828,3.42,242.10526315789474
67490,598,1.91,313.0890052356021
67491,250,5.03,49.70178926441351
67492,651,3.1,210.0
67493,436,2.74,159.12408759124085
67494,583,3.94,147.96954314720813
67495,4386,14.76,297.1544715447155
67497,684,7.46,91.68900804289544
67498,707,11.02,64.15607985480943
67499,316,11.6,27.24137931034483
67500,1452,13.83,104.98915401301518
67501,561,4.77,117.61006289308177
67502,209,1.95,107.17948717948718
67503,160,2.99,53.51170568561872
67504,1383,10.91,126.76443629697525
67505,401,7.88,50.888324873096444
67506,6010,15.89,378.22529893014473
67507,1786,2.84,628.8732394366198
67508,420,13.05,32.18390804597701
67509,350,9.45,37.03703703703704
67510,603,2.55,236.47058823529414
67511,935,5.33,175.42213883677297
67513,126,3.37,37.388724035608305
67514,638,12.59,50.67513899920572
67515,562,5.65,99.46902654867256
67516,670,5.04,132.93650793650792
67517,654,3.87,168.9922480620155
67519,5909,25.39,232.72942103190232
67520,5755,15.0,383.6666666666667
67521,459,5.29,86.76748582230624
67522,548,7.01,78.17403708987162
67523,2738,15.11,181.20450033090668
67524,521,7.91,65.86599241466497
67525,1653,20.65,80.04842615012107
67526,1599,11.94,133.91959798994975
67527,349,3.96,88.13131313131314
67528,548,11.58,47.32297063903282
67529,3419,18.89,180.99523557437797
67530,383,5.45,70.27522935779817
67531,284,3.3,86.06060606060606
67532,1081,9.0,120.11111111111111
67534,735,5.3,138.67924528301887
67535,1055,20.76,50.81888246628131
67536,163,11.97,13.617376775271511
67537,449,16.79,26.74210839785587
67538,1581,17.37,91.01899827288428
67539,2339,18.52,126.29589632829374
67540,864,3.66,236.0655737704918
67541,532,6.96,76.4367816091954
67542,516,1.95,264.61538461538464
67543,2077,19.25,107.8961038961039
67544,7492,48.18,155.50020755500208
67545,501,4.99,100.4008016032064
67546,691,7.05,98.01418439716312
67547,2067,11.47,180.20924149956406
67548,873,3.29,265.34954407294833
67550,1716,6.47,265.2241112828439
67551,4171,5.57,748.8330341113106
67552,350,10.48,33.396946564885496
67553,317,3.65,86.84931506849315
67554,967,2.92,331.16438356164383
67555,248,2.18,113.76146788990825
67556,210,2.46,85.3658536585366
67557,807,8.79,91.80887372013653
67558,737,7.14,103.22128851540617
67559,253,7.92,31.944444444444446
68001,1125,7.22,155.81717451523545
68002,390,6.18,63.10679611650486
68004,5658,9.54,593.0817610062894
68005,1705,19.66,86.72431332655137
68006,1208,10.65,113.42723004694835
68007,2192,11.6,188.9655172413793
68008,580,7.72,75.12953367875647
68009,864,9.69,89.16408668730651
68010,1127,4.2,268.3333333333333
68011,1302,8.01,162.54681647940075
68012,1767,12.03,146.88279301745638
68013,989,5.11,193.54207436399216
68014,363,4.9,74.08163265306122
68015,2636,12.76,206.58307210031347
68016,970,9.49,102.21285563751317
68017,812,10.72,75.74626865671641
68018,749,9.79,76.50663942798775
68019,562,6.52,86.1963190184049
68020,1605,21.22,75.63619227144204
68021,4062,12.86,315.86314152410574
68022,1580,16.88,93.60189573459716
68023,938,5.61,167.20142602495542
68024,148,2.1,70.47619047619047
68025,245,7.55,32.450331125827816
68026,1373,6.59,208.34597875569045
68027,341,6.08,56.08552631578947
68028,2072,19.16,108.1419624217119
68029,1103,4.24,260.14150943396226
68030,413,2.29,180.34934497816593
68032,1204,7.66,157.18015665796344
68033,448,4.73,94.71458773784354
